credit_rating,account_balance,credit_duration_months,previous_credit_payment_status,credit_purpose,credit_amount,savings,employment_duration,installment_rate(perc_disp_income),marital_status,guarantor,residence_duration,current_assets,age,other_credits,apartment_type,bank_credits,occupation,dependents,telephone_yes,foreign_worker_yes,telephone_no,foreign_worker_no
1,na,21,delay_paying_in_past,car(used),2993,little,1<_<4_year,3,male:single,none,2,real_estate,28,stores,own,2,unskilled-resident,1,0,1,1,0
1,na,36,delay_paying_in_past,car(used),8947,na,4<_<7_year,3,male:single,none,2,car_other,31,stores,own,1,highly-qualified,2,1,1,0,0
1,little,24,existing_credits_paid_till_now,furniture/equipment,4020,little,1<_<4_year,2,male:single,none,2,car_other,27,stores,own,1,skilled-employee,1,0,1,1,0
1,moderate,18,existing_credits_paid_till_now,car(used),2779,little,1<_<4_year,1,male:married,none,3,car_other,21,none,rent,1,skilled-employee,1,1,1,0,0
1,na,21,existing_credits_paid_till_now,car(new),2782,quite_rich,4<_<7_year,1,female:divorced/married,none,2,car_other,31,bank,own,1,highly-qualified,1,0,1,1,0
1,na,12,existing_credits_paid_till_now,car(new),1884,little,>7_year,4,male:single,none,4,car_other,39,none,own,1,highly-qualified,1,1,1,0,0
1,na,36,other_credits_existing,car(used),11054,na,1<_<4_year,4,male:single,none,2,car_other,30,none,own,1,highly-qualified,1,1,1,0,0
1,moderate,60,delay_paying_in_past,radio/television,9157,na,1<_<4_year,2,male:single,none,2,unknown,27,none,for_free,1,highly-qualified,1,0,1,1,0
1,moderate,42,all_credits_paid_duly,car(used),9283,little,unemployed,1,male:single,none,2,unknown,55,bank,for_free,1,highly-qualified,1,1,1,0,0
1,na,60,existing_credits_paid_till_now,car(new),6527,na,1<_<4_year,4,male:single,none,4,unknown,34,none,for_free,1,skilled-employee,2,1,1,0,0
1,na,15,other_credits_existing,car(used),3368,rich,>7_year,3,male:single,none,4,unknown,23,none,rent,2,skilled-employee,1,1,1,0,0
1,little,15,existing_credits_paid_till_now,car(new),2511,little,unemployed,1,female:divorced/married,none,4,car_other,23,none,rent,1,skilled-employee,1,0,1,1,0
1,little,36,existing_credits_paid_till_now,car(used),5493,little,>7_year,2,male:single,none,4,unknown,42,none,for_free,1,skilled-employee,2,0,1,1,0
1,na,6,existing_credits_paid_till_now,domestic_appliances,1338,quite_rich,1<_<4_year,1,male:divorced,none,4,real_estate,62,none,own,1,skilled-employee,1,0,1,1,0
1,moderate,9,existing_credits_paid_till_now,radio/television,1082,little,>7_year,4,male:single,none,4,car_other,37,none,own,2,unskilled-resident,1,0,1,1,0
1,na,18,other_credits_existing,radio/television,1149,rich,1<_<4_year,4,male:single,none,3,real_estate,46,none,own,2,skilled-employee,1,0,1,1,0
1,moderate,15,existing_credits_paid_till_now,repairs,1308,little,>7_year,4,male:single,none,4,car_other,38,none,own,2,unskilled-resident,1,0,1,1,0
1,moderate,20,no_credits_taken,car(used),6148,moderate,>7_year,3,male:married,none,4,car_other,31,bank,own,2,skilled-employee,1,1,1,0,0
1,na,12,existing_credits_paid_till_now,furniture/equipment,1736,little,4<_<7_year,3,female:divorced/married,none,4,real_estate,31,none,own,1,unskilled-resident,1,0,1,1,0
1,na,12,existing_credits_paid_till_now,radio/television,3059,rich,4<_<7_year,2,male:divorced,none,4,real_estate,61,none,own,1,unskilled-resident,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,furniture/equipment,2996,na,1<_<4_year,2,male:married,none,4,car_other,20,none,own,1,skilled-employee,1,0,1,1,0
1,na,30,other_credits_existing,car(used),7596,na,>7_year,1,male:single,none,4,car_other,63,none,own,2,skilled-employee,1,0,1,1,0
1,na,30,existing_credits_paid_till_now,car(used),4811,na,4<_<7_year,2,female:divorced/married,none,4,life_insurance,24,stores,rent,1,unskilled-resident,1,0,1,1,0
1,na,6,existing_credits_paid_till_now,furniture/equipment,1766,little,1<_<4_year,1,male:married,none,2,life_insurance,21,none,rent,1,skilled-employee,1,0,1,1,0
1,moderate,24,existing_credits_paid_till_now,car(used),2760,na,>7_year,4,male:single,none,4,unknown,36,bank,for_free,1,skilled-employee,1,1,1,0,0
1,na,24,other_credits_existing,repairs,5507,little,>7_year,3,male:single,none,4,unknown,44,none,for_free,2,skilled-employee,1,0,1,1,0
1,moderate,9,existing_credits_paid_till_now,education,1199,little,4<_<7_year,4,female:divorced/married,none,4,life_insurance,67,none,own,2,highly-qualified,1,1,1,0,0
1,rich,24,existing_credits_paid_till_now,furniture/equipment,2892,little,>7_year,3,male:divorced,none,4,unknown,51,none,for_free,1,skilled-employee,1,0,1,1,0
1,moderate,36,delay_paying_in_past,car(new),2862,moderate,>7_year,4,male:single,none,3,unknown,30,none,for_free,1,skilled-employee,1,0,1,1,0
0,little,9,existing_credits_paid_till_now,car(new),654,little,1<_<4_year,4,male:single,none,3,car_other,28,none,own,1,unskilled-resident,1,0,1,1,0
0,moderate,9,other_credits_existing,education,1136,rich,>7_year,4,male:single,none,3,unknown,32,none,for_free,2,skilled-employee,2,0,1,1,0
0,moderate,24,existing_credits_paid_till_now,car(used),4113,quite_rich,<1_year,3,female:divorced/married,none,4,car_other,28,none,rent,1,skilled-employee,1,0,1,1,0
0,moderate,6,existing_credits_paid_till_now,car(new),14555,na,unemployed,1,male:single,none,2,life_insurance,23,none,own,1,unemployed-non-resident,1,1,1,0,0
0,little,15,no_credits_taken,car(new),950,little,>7_year,4,male:single,none,3,car_other,33,none,rent,2,skilled-employee,2,0,1,1,0
0,little,24,other_credits_existing,car(new),1199,little,>7_year,4,male:single,none,4,car_other,60,none,own,2,unskilled-resident,1,0,1,1,0
0,little,12,no_credits_taken,car(new),1082,little,1<_<4_year,4,male:single,none,4,car_other,48,bank,own,2,skilled-employee,1,0,1,1,0
0,moderate,30,existing_credits_paid_till_now,car(new),2150,little,1<_<4_year,4,female:divorced/married,guarantor,2,unknown,24,bank,own,1,skilled-employee,1,0,1,1,0
0,moderate,36,other_credits_existing,car(new),2820,little,<1_year,4,male:divorced,none,4,car_other,27,none,own,2,skilled-employee,1,0,1,1,0
0,moderate,48,existing_credits_paid_till_now,radio/television,3060,little,4<_<7_year,4,male:single,none,4,real_estate,28,none,own,2,skilled-employee,1,0,1,1,0
0,little,18,existing_credits_paid_till_now,radio/television,2600,little,1<_<4_year,4,male:single,none,4,unknown,65,none,for_free,2,skilled-employee,1,0,1,1,0
0,na,21,no_credits_taken,car(new),5003,na,1<_<4_year,1,female:divorced/married,none,4,life_insurance,29,bank,own,2,skilled-employee,1,1,1,0,0
0,moderate,60,existing_credits_paid_till_now,education,6288,little,1<_<4_year,4,male:single,none,4,unknown,42,none,for_free,1,skilled-employee,1,0,1,1,0
0,na,24,delay_paying_in_past,car(new),2538,little,>7_year,4,male:single,none,4,car_other,47,none,own,2,unskilled-resident,2,0,1,1,0
0,na,9,existing_credits_paid_till_now,radio/television,1478,little,4<_<7_year,4,male:single,none,2,car_other,22,none,own,1,skilled-employee,1,0,1,1,0
0,moderate,39,other_credits_existing,radio/television,4933,little,4<_<7_year,2,male:single,guarantor,2,real_estate,25,none,own,2,skilled-employee,1,0,1,1,0
0,na,18,other_credits_existing,car(new),1530,little,1<_<4_year,3,male:single,none,2,life_insurance,32,bank,own,2,skilled-employee,1,0,1,1,0
0,moderate,9,all_credits_paid_duly,car(new),1437,moderate,4<_<7_year,2,male:single,none,3,unknown,29,none,own,1,skilled-employee,1,0,1,1,0
0,little,15,existing_credits_paid_till_now,domestic_appliances,1275,na,1<_<4_year,4,female:divorced/married,none,2,car_other,24,none,rent,1,skilled-employee,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,radio/television,1823,little,unemployed,4,male:single,none,2,car_other,30,stores,own,1,highly-qualified,2,0,1,1,0
0,little,9,existing_credits_paid_till_now,car(new),1422,little,<1_year,3,male:single,none,2,unknown,27,none,for_free,1,highly-qualified,1,1,1,0,0
0,little,18,existing_credits_paid_till_now,domestic_appliances,1217,little,1<_<4_year,4,male:married,none,3,real_estate,47,none,own,1,unskilled-resident,1,1,1,0,0
0,little,36,existing_credits_paid_till_now,car(new),9271,little,4<_<7_year,2,male:single,none,1,car_other,24,none,own,1,skilled-employee,1,1,1,0,0
0,little,36,delay_paying_in_past,business,2145,little,4<_<7_year,2,male:single,none,1,car_other,24,none,own,2,skilled-employee,1,1,1,0,0
0,little,36,existing_credits_paid_till_now,car(new),1842,little,<1_year,4,female:divorced/married,none,4,car_other,34,none,own,1,skilled-employee,1,1,1,0,0
0,moderate,18,delay_paying_in_past,furniture/equipment,4297,little,>7_year,4,male:divorced,none,3,unknown,40,none,own,1,highly-qualified,1,1,1,0,0
0,little,6,other_credits_existing,furniture/equipment,3384,little,1<_<4_year,1,male:divorced,none,4,real_estate,44,none,rent,1,highly-qualified,1,1,1,0,0
0,moderate,18,other_credits_existing,radio/television,1245,little,1<_<4_year,4,male:married,none,2,car_other,33,none,own,1,skilled-employee,1,0,1,1,0
0,na,15,existing_credits_paid_till_now,education,4623,moderate,1<_<4_year,3,male:single,none,2,life_insurance,40,none,own,1,highly-qualified,1,1,1,0,0
0,moderate,30,other_credits_existing,furniture/equipment,8386,little,4<_<7_year,2,male:single,none,2,life_insurance,49,none,own,1,skilled-employee,1,0,1,1,0
0,little,24,delay_paying_in_past,radio/television,1024,little,<1_year,4,male:married,none,4,real_estate,48,stores,own,1,skilled-employee,1,0,1,1,0
0,moderate,36,existing_credits_paid_till_now,car(new),14318,little,>7_year,4,male:single,none,2,unknown,57,none,for_free,1,highly-qualified,1,1,1,0,0
0,moderate,6,all_credits_paid_duly,education,433,rich,<1_year,4,female:divorced/married,none,2,life_insurance,24,bank,rent,1,skilled-employee,2,0,1,1,0
0,little,12,all_credits_paid_duly,radio/television,2149,little,1<_<4_year,4,male:divorced,none,1,unknown,29,none,for_free,1,skilled-employee,1,0,1,1,0
0,na,24,existing_credits_paid_till_now,radio/television,2397,quite_rich,>7_year,3,male:single,none,2,car_other,35,bank,own,2,skilled-employee,1,1,1,0,0
0,moderate,6,all_credits_paid_duly,car(new),931,moderate,<1_year,1,female:divorced/married,none,1,life_insurance,32,stores,own,1,unskilled-resident,1,0,1,1,0
0,moderate,15,delay_paying_in_past,repairs,1512,rich,1<_<4_year,3,male:married,none,3,life_insurance,61,stores,own,2,skilled-employee,1,0,1,1,0
0,moderate,24,no_credits_taken,business,4241,little,1<_<4_year,1,male:single,none,4,real_estate,36,none,own,3,unskilled-resident,1,1,1,0,0
0,moderate,24,other_credits_existing,furniture/equipment,4736,little,<1_year,2,female:divorced/married,none,4,car_other,25,bank,own,1,unskilled-resident,1,0,1,1,0
0,moderate,15,no_credits_taken,car(new),1778,little,<1_year,2,female:divorced/married,none,1,real_estate,26,none,rent,2,unemployed-non-resident,1,0,1,1,0
0,rich,15,existing_credits_paid_till_now,radio/television,2327,little,<1_year,2,female:divorced/married,none,3,real_estate,25,none,own,1,unskilled-resident,1,0,1,1,0
0,little,24,all_credits_paid_duly,furniture/equipment,6872,little,<1_year,2,male:divorced,none,1,life_insurance,55,bank,own,1,skilled-employee,1,1,1,0,0
0,little,12,existing_credits_paid_till_now,education,795,little,<1_year,4,female:divorced/married,none,4,life_insurance,53,none,own,1,skilled-employee,1,0,1,1,0
0,rich,30,delay_paying_in_past,business,1908,little,>7_year,4,male:single,none,4,real_estate,66,none,own,1,highly-qualified,1,1,1,0,0
0,moderate,36,no_credits_taken,business,1953,little,>7_year,4,male:single,none,4,unknown,61,none,for_free,1,highly-qualified,1,1,1,0,0
0,rich,18,existing_credits_paid_till_now,furniture/equipment,2864,little,1<_<4_year,2,male:single,none,1,real_estate,34,none,own,1,unskilled-resident,2,0,1,1,0
0,rich,21,other_credits_existing,education,2319,little,<1_year,2,male:divorced,none,1,car_other,33,none,rent,1,skilled-employee,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,car(new),915,na,>7_year,4,female:divorced/married,none,2,car_other,29,bank,own,1,skilled-employee,1,0,1,1,0
0,rich,24,existing_credits_paid_till_now,car(new),947,little,4<_<7_year,4,male:single,none,3,unknown,38,bank,for_free,1,skilled-employee,2,0,1,1,0
0,little,24,existing_credits_paid_till_now,car(new),1381,na,1<_<4_year,4,female:divorced/married,none,2,life_insurance,35,none,own,1,skilled-employee,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,car(new),1285,na,4<_<7_year,4,female:divorced/married,none,4,unknown,32,none,rent,1,skilled-employee,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,car(new),1371,na,1<_<4_year,4,female:divorced/married,none,4,real_estate,25,none,rent,1,skilled-employee,1,0,1,1,0
0,moderate,18,existing_credits_paid_till_now,car(new),1042,na,1<_<4_year,4,female:divorced/married,none,2,life_insurance,33,none,own,1,skilled-employee,1,0,1,1,0
0,little,12,existing_credits_paid_till_now,car(new),900,na,1<_<4_year,4,male:married,none,2,car_other,23,none,own,1,skilled-employee,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,car(new),1207,little,<1_year,4,female:divorced/married,none,4,life_insurance,24,none,rent,1,skilled-employee,1,0,1,1,0
0,moderate,18,no_credits_taken,car(new),2278,moderate,<1_year,3,female:divorced/married,none,3,car_other,28,none,own,2,skilled-employee,1,0,1,1,0
0,little,60,delay_paying_in_past,business,6836,little,>7_year,3,male:single,none,4,unknown,63,none,own,2,skilled-employee,1,1,1,0,0
0,little,24,existing_credits_paid_till_now,furniture/equipment,3345,little,>7_year,4,male:single,none,2,life_insurance,39,none,rent,1,highly-qualified,1,1,1,0,0
0,little,6,all_credits_paid_duly,education,1198,little,>7_year,4,female:divorced/married,none,4,unknown,35,none,for_free,1,skilled-employee,1,0,1,1,0
0,moderate,48,existing_credits_paid_till_now,business,15672,little,1<_<4_year,2,male:single,none,2,car_other,23,none,own,1,skilled-employee,1,1,1,0,0
0,little,60,existing_credits_paid_till_now,business,7297,little,>7_year,4,male:single,co-applicant,4,unknown,36,none,rent,1,skilled-employee,1,0,1,1,0
0,na,18,existing_credits_paid_till_now,repairs,1943,little,<1_year,4,female:divorced/married,none,4,real_estate,23,none,own,1,skilled-employee,1,0,1,1,0
0,little,18,existing_credits_paid_till_now,radio/television,3190,little,1<_<4_year,2,female:divorced/married,none,2,real_estate,24,none,own,1,skilled-employee,1,0,1,1,0
0,moderate,9,all_credits_paid_duly,car(used),5129,little,>7_year,2,female:divorced/married,none,4,unknown,74,bank,for_free,1,highly-qualified,2,1,1,0,0
0,na,18,delay_paying_in_past,furniture/equipment,1808,little,4<_<7_year,4,female:divorced/married,none,1,real_estate,22,none,own,1,skilled-employee,1,0,1,1,0
0,rich,10,existing_credits_paid_till_now,car(new),1240,moderate,>7_year,1,female:divorced/married,none,4,unknown,48,none,for_free,1,unskilled-resident,2,0,1,1,0
0,little,12,existing_credits_paid_till_now,car(new),759,little,4<_<7_year,4,male:single,none,2,real_estate,26,none,own,1,skilled-employee,1,0,1,1,0
0,moderate,8,existing_credits_paid_till_now,furniture/equipment,1237,little,1<_<4_year,3,female:divorced/married,none,4,real_estate,24,none,own,1,skilled-employee,1,0,1,1,0
0,na,9,existing_credits_paid_till_now,furniture/equipment,1980,little,<1_year,2,female:divorced/married,co-applicant,2,car_other,19,none,rent,2,skilled-employee,1,0,1,1,0
0,moderate,48,existing_credits_paid_till_now,radio/television,10961,rich,4<_<7_year,1,male:single,co-applicant,2,unknown,27,bank,own,2,skilled-employee,1,1,1,0,0
0,little,36,delay_paying_in_past,education,6887,little,1<_<4_year,4,male:single,none,3,life_insurance,29,stores,own,1,skilled-employee,1,1,1,0,0
0,little,24,existing_credits_paid_till_now,radio/television,1938,little,<1_year,4,male:divorced,none,3,life_insurance,32,none,own,1,skilled-employee,1,0,1,1,0
0,little,21,existing_credits_paid_till_now,radio/television,1835,little,1<_<4_year,3,female:divorced/married,none,2,real_estate,25,none,own,2,skilled-employee,1,1,1,0,0
0,little,24,delay_paying_in_past,radio/television,1659,little,<1_year,4,female:divorced/married,none,2,car_other,29,none,rent,1,unskilled-resident,1,1,1,0,0
0,moderate,6,delay_paying_in_past,car(new),1209,little,unemployed,4,male:single,none,4,life_insurance,47,none,own,1,highly-qualified,1,1,1,0,0
0,moderate,48,no_credits_taken,business,3844,moderate,4<_<7_year,4,male:single,none,4,unknown,34,none,for_free,1,unskilled-resident,2,0,1,1,0
0,little,12,other_credits_existing,car(new),4843,little,>7_year,3,male:single,co-applicant,4,life_insurance,43,none,rent,2,skilled-employee,1,1,1,0,0
0,moderate,12,existing_credits_paid_till_now,repairs,639,little,1<_<4_year,4,male:single,none,2,car_other,30,none,own,1,skilled-employee,1,0,1,1,0
0,moderate,48,existing_credits_paid_till_now,radio/television,5951,little,1<_<4_year,2,female:divorced/married,none,2,real_estate,22,none,own,1,skilled-employee,1,0,1,1,0
0,moderate,36,no_credits_taken,radio/television,3804,little,1<_<4_year,4,female:divorced/married,none,1,car_other,42,none,own,1,skilled-employee,1,1,1,0,0
0,na,36,delay_paying_in_past,radio/television,4463,little,1<_<4_year,4,male:single,none,2,car_other,26,none,own,2,highly-qualified,1,1,1,0,0
0,na,36,delay_paying_in_past,business,7980,na,<1_year,4,male:single,none,4,car_other,27,none,rent,2,skilled-employee,1,1,1,0,0
0,rich,36,existing_credits_paid_till_now,radio/television,4210,little,1<_<4_year,4,male:single,none,2,car_other,26,none,own,1,skilled-employee,1,0,1,1,0
0,na,6,existing_credits_paid_till_now,furniture/equipment,4611,little,<1_year,1,female:divorced/married,none,4,life_insurance,32,none,own,1,skilled-employee,1,0,1,1,0
0,moderate,24,existing_credits_paid_till_now,car(used),11560,little,1<_<4_year,1,female:divorced/married,none,4,car_other,23,none,rent,2,highly-qualified,1,0,1,1,0
0,na,18,no_credits_taken,business,4165,little,1<_<4_year,2,male:single,none,2,car_other,36,stores,own,2,skilled-employee,2,0,1,1,0
0,moderate,24,existing_credits_paid_till_now,furniture/equipment,4057,little,4<_<7_year,3,male:divorced,none,3,car_other,43,none,own,1,skilled-employee,1,1,1,0,0
0,na,18,all_credits_paid_duly,car(new),6458,little,>7_year,2,male:single,none,4,unknown,39,bank,own,2,highly-qualified,2,1,1,0,0
0,na,12,existing_credits_paid_till_now,car(new),1386,quite_rich,1<_<4_year,2,female:divorced/married,none,2,life_insurance,26,none,own,1,skilled-employee,1,0,1,1,0
0,little,36,existing_credits_paid_till_now,education,1977,na,>7_year,4,male:single,none,4,unknown,40,none,own,1,highly-qualified,1,1,1,0,0
0,moderate,18,other_credits_existing,furniture/equipment,1928,little,<1_year,2,male:single,none,2,real_estate,31,none,own,2,unskilled-resident,1,0,1,1,0
0,na,12,existing_credits_paid_till_now,furniture/equipment,1123,quite_rich,1<_<4_year,4,female:divorced/married,none,4,car_other,29,none,rent,1,unskilled-resident,1,0,1,1,0
0,moderate,24,existing_credits_paid_till_now,others,11328,little,1<_<4_year,2,male:single,co-applicant,3,car_other,29,bank,own,2,highly-qualified,1,1,1,0,0
0,moderate,24,other_credits_existing,others,11938,little,1<_<4_year,2,male:single,co-applicant,3,car_other,39,none,own,2,highly-qualified,2,1,1,0,0
0,moderate,27,other_credits_existing,radio/television,2520,quite_rich,1<_<4_year,4,male:single,none,2,life_insurance,23,none,own,2,unskilled-resident,1,0,1,1,0
0,moderate,30,delay_paying_in_past,radio/television,1919,moderate,<1_year,4,male:single,none,3,unknown,30,stores,own,2,highly-qualified,1,0,1,1,0
0,moderate,60,all_credits_paid_duly,others,14782,moderate,>7_year,3,female:divorced/married,none,4,unknown,60,bank,for_free,2,highly-qualified,1,1,1,0,0
0,moderate,36,existing_credits_paid_till_now,radio/television,2671,moderate,1<_<4_year,4,female:divorced/married,co-applicant,4,unknown,50,none,for_free,1,skilled-employee,1,0,1,1,0
0,moderate,36,existing_credits_paid_till_now,education,12612,moderate,1<_<4_year,1,male:single,none,4,unknown,47,none,for_free,1,skilled-employee,2,1,1,0,0
0,moderate,45,existing_credits_paid_till_now,radio/television,3031,moderate,1<_<4_year,4,male:single,guarantor,4,life_insurance,21,none,rent,1,skilled-employee,1,0,1,1,0
0,little,12,all_credits_paid_duly,radio/television,626,little,1<_<4_year,4,female:divorced/married,none,4,real_estate,24,bank,own,1,unskilled-resident,1,0,1,1,0
0,moderate,24,other_credits_existing,business,1935,little,>7_year,4,male:divorced,none,4,real_estate,31,none,own,2,skilled-employee,1,1,1,0,0
0,rich,24,other_credits_existing,car(new),1344,na,4<_<7_year,4,male:single,none,2,real_estate,37,bank,own,2,unskilled-resident,2,0,1,1,0
0,na,18,existing_credits_paid_till_now,furniture/equipment,1533,little,<1_year,4,male:married,co-applicant,1,life_insurance,43,none,own,1,unskilled-resident,2,0,1,1,0
0,little,48,existing_credits_paid_till_now,car(new),3931,little,4<_<7_year,4,male:single,none,4,unknown,46,none,for_free,1,skilled-employee,2,0,1,1,0
0,little,24,all_credits_paid_duly,furniture/equipment,3349,quite_rich,<1_year,4,male:single,none,4,unknown,30,none,for_free,1,skilled-employee,2,1,1,0,0
0,little,36,existing_credits_paid_till_now,radio/television,2302,little,1<_<4_year,4,male:divorced,none,4,car_other,31,none,rent,1,skilled-employee,1,0,1,1,0
0,little,42,existing_credits_paid_till_now,radio/television,3965,little,<1_year,4,male:single,none,3,car_other,34,none,own,1,skilled-employee,1,0,1,1,0
0,little,12,existing_credits_paid_till_now,radio/television,727,moderate,<1_year,4,male:married,none,3,unknown,33,none,own,1,unskilled-resident,1,1,1,0,0
0,na,48,existing_credits_paid_till_now,business,3914,na,1<_<4_year,4,male:divorced,none,2,real_estate,38,bank,own,1,skilled-employee,1,0,1,1,0
0,little,48,existing_credits_paid_till_now,business,4308,little,<1_year,3,female:divorced/married,none,4,life_insurance,24,none,rent,1,skilled-employee,1,0,1,1,0
0,moderate,12,existing_credits_paid_till_now,radio/television,1534,little,<1_year,1,male:married,none,1,real_estate,23,none,rent,1,skilled-employee,1,0,1,1,0
0,na,18,other_credits_existing,car(new),2775,little,4<_<7_year,2,male:single,none,2,life_insurance,31,bank,own,2,skilled-employee,1,0,1,1,0
0,little,40,other_credits_existing,education,5998,little,1<_<4_year,4,male:single,none,3,unknown,27,bank,own,1,skilled-employee,1,1,1,0,0
0,rich,15,other_credits_existing,radio/television,1271,na,1<_<4_year,3,male:single,none,4,unknown,39,none,for_free,2,skilled-employee,1,1,1,0,0
0,moderate,12,existing_credits_paid_till_now,car(new),1295,little,<1_year,3,female:divorced/married,none,1,car_other,25,none,rent,1,skilled-employee,1,0,1,1,0
0,moderate,36,existing_credits_paid_till_now,car(used),9398,little,<1_year,1,male:married,none,4,car_other,28,none,rent,1,highly-qualified,1,1,1,0,0
0,moderate,12,existing_credits_paid_till_now,furniture/equipment,951,moderate,<1_year,4,female:divorced/married,none,4,car_other,27,bank,rent,4,skilled-employee,1,0,1,1,0
0,moderate,24,existing_credits_paid_till_now,car(new),1355,little,<1_year,3,female:divorced/married,none,4,car_other,25,none,own,1,unskilled-resident,1,1,1,0,0
0,little,48,existing_credits_paid_till_now,domestic_appliances,3051,little,1<_<4_year,3,male:single,none,4,car_other,54,none,own,1,skilled-employee,1,0,1,1,0
0,na,36,other_credits_existing,car(new),7855,little,1<_<4_year,4,female:divorced/married,none,2,real_estate,25,stores,own,2,skilled-employee,1,1,1,0,0
0,na,18,existing_credits_paid_till_now,radio/television,433,little,unemployed,3,female:divorced/married,co-applicant,4,real_estate,22,none,rent,1,skilled-employee,1,0,1,1,0
0,na,36,delay_paying_in_past,business,9572,little,<1_year,1,male:divorced,none,1,car_other,28,none,own,2,skilled-employee,1,0,1,1,0
0,moderate,24,all_credits_paid_duly,education,1837,little,4<_<7_year,4,female:divorced/married,none,4,unknown,34,bank,for_free,1,unskilled-resident,1,0,1,1,0
0,moderate,30,other_credits_existing,car(new),4249,little,unemployed,4,male:married,none,2,car_other,28,none,own,2,highly-qualified,1,0,1,1,0
0,moderate,30,other_credits_existing,car(new),5234,little,unemployed,4,male:married,none,2,car_other,28,none,own,2,highly-qualified,1,0,1,1,0
0,little,48,existing_credits_paid_till_now,radio/television,6758,little,1<_<4_year,3,female:divorced/married,none,2,car_other,31,none,own,1,skilled-employee,1,1,1,0,0
0,little,9,existing_credits_paid_till_now,radio/television,1366,little,<1_year,3,female:divorced/married,none,4,life_insurance,22,none,rent,1,skilled-employee,1,0,1,1,0
0,little,24,all_credits_paid_duly,others,1358,na,>7_year,4,male:single,none,3,car_other,40,stores,own,1,highly-qualified,1,1,1,0,0
0,little,18,existing_credits_paid_till_now,furniture/equipment,2473,little,unemployed,4,male:single,none,1,car_other,25,none,own,1,unemployed-non-resident,1,0,1,1,0
0,rich,9,no_credits_taken,radio/television,1337,little,<1_year,4,male:single,none,2,car_other,34,none,own,2,highly-qualified,1,1,1,0,0
0,little,48,existing_credits_paid_till_now,car(new),7763,little,>7_year,4,male:single,none,4,unknown,42,bank,for_free,1,highly-qualified,1,0,1,1,0
0,moderate,15,all_credits_paid_duly,car(new),1264,moderate,1<_<4_year,2,male:married,none,2,life_insurance,25,none,rent,1,skilled-employee,1,0,1,1,0
0,moderate,15,existing_credits_paid_till_now,car(new),2631,moderate,1<_<4_year,2,female:divorced/married,none,4,car_other,28,none,rent,2,skilled-employee,1,1,1,0,0
0,moderate,48,existing_credits_paid_till_now,car(new),6560,moderate,4<_<7_year,3,male:single,none,2,life_insurance,24,none,own,1,skilled-employee,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,car(new),3123,little,<1_year,4,female:divorced/married,none,1,life_insurance,27,none,own,1,skilled-employee,1,0,1,1,0
0,little,36,other_credits_existing,education,8065,little,1<_<4_year,3,female:divorced/married,none,2,unknown,25,none,own,2,highly-qualified,1,1,1,0,0
0,little,24,existing_credits_paid_till_now,radio/television,2439,little,<1_year,4,female:divorced/married,none,4,real_estate,35,none,own,1,skilled-employee,1,1,1,0,0
0,moderate,36,existing_credits_paid_till_now,furniture/equipment,9034,moderate,<1_year,4,male:single,co-applicant,1,unknown,29,none,rent,1,highly-qualified,1,1,1,0,0
0,moderate,60,existing_credits_paid_till_now,car(new),14027,little,4<_<7_year,4,male:single,none,2,unknown,27,none,own,1,highly-qualified,1,1,1,0,0
0,little,36,other_credits_existing,car(used),9629,little,4<_<7_year,4,male:single,none,4,car_other,24,none,own,2,skilled-employee,1,1,1,0,0
0,moderate,12,existing_credits_paid_till_now,radio/television,1484,na,1<_<4_year,2,male:married,none,1,real_estate,25,none,own,1,skilled-employee,1,1,1,0,0
0,little,18,existing_credits_paid_till_now,furniture/equipment,1131,little,unemployed,4,female:divorced/married,none,2,car_other,33,none,own,1,skilled-employee,1,0,1,1,0
0,moderate,24,delay_paying_in_past,furniture/equipment,2064,little,unemployed,3,female:divorced/married,none,2,life_insurance,34,none,own,1,highly-qualified,1,1,1,0,0
0,moderate,18,existing_credits_paid_till_now,car(used),12976,little,unemployed,3,female:divorced/married,none,4,unknown,38,none,for_free,1,highly-qualified,1,1,1,0,0
0,na,21,delay_paying_in_past,business,2580,quite_rich,<1_year,4,male:single,none,2,real_estate,41,bank,own,1,unskilled-resident,2,0,1,1,0
0,na,27,existing_credits_paid_till_now,car(new),2570,little,1<_<4_year,3,female:divorced/married,none,3,real_estate,21,none,rent,1,skilled-employee,1,0,1,1,0
0,moderate,27,existing_credits_paid_till_now,business,3915,little,1<_<4_year,4,male:single,none,2,car_other,36,none,own,1,skilled-employee,2,1,1,0,0
0,na,10,existing_credits_paid_till_now,car(new),1309,na,1<_<4_year,4,male:single,guarantor,4,life_insurance,27,none,own,1,unskilled-resident,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,car(new),4817,little,4<_<7_year,2,male:single,co-applicant,3,life_insurance,31,none,own,1,skilled-employee,1,1,1,0,0
0,little,12,existing_credits_paid_till_now,car(new),2579,little,<1_year,4,male:single,none,1,real_estate,33,none,own,1,unskilled-resident,2,0,1,1,0
