age,workclass,education,maritalStatus,occupation,relationship,race,gender,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,income
45,private,hs_grad,married,blueCollar,unmarried,White,Female,0,0,40,USA,0
25,private,bachelors,married,whiteCollar,husband,White,Male,0,0,55,USA,1
52,selfEmployed,bachelors,married,whiteCollar,husband,White,Male,0,0,50,USA,1
20,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
28,private,hs_grad,single,other,notInFamily,White,Female,0,0,40,USA,0
50,otherGov,bachelors,married,other,husband,White,Male,0,0,40,USA,1
34,private,associates,married,other,notInFamily,White,Female,0,0,64,USA,0
28,private,dropout,married,blueCollar,husband,Other,Male,0,2179,40,notUSA,0
41,private,masters_doctorate,married,whiteCollar,husband,White,Male,0,1977,65,USA,1
28,private,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
46,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,25,USA,0
32,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,50,USA,0
41,otherGov,hs_grad,married,other,notInFamily,Black,Female,0,0,24,USA,0
24,private,hs_grad,single,blueCollar,unmarried,Black,Female,0,0,40,USA,0
33,private,hs_grad,married,whiteCollar,unmarried,White,Female,0,0,40,USA,0
46,private,masters_doctorate,married,whiteCollar,husband,White,Male,15024,0,60,USA,1
31,otherGov,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
35,private,dropout,married,blueCollar,notInFamily,White,Male,0,0,50,USA,1
52,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,0
30,private,dropout,single,other,ownChild,White,Female,0,0,19,USA,0
34,otherGov,dropout,married,blueCollar,notInFamily,Black,Male,0,0,40,USA,0
34,otherGov,hs_grad,married,blueCollar,unmarried,White,Female,0,0,40,USA,0
20,private,hs_grad,married,sales,husband,White,Male,0,0,30,USA,0
17,private,dropout,single,blueCollar,ownChild,White,Male,2176,0,18,USA,0
32,otherGov,bachelors,married,whiteCollar,wife,White,Female,0,0,40,USA,1
29,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
33,private,dropout,single,blueCollar,unmarried,White,Female,0,0,35,USA,0
25,private,hs_grad,married,blueCollar,husband,White,Male,0,0,60,USA,0
36,fedGov,masters_doctorate,single,professional,notInFamily,White,Male,0,1408,40,USA,0
23,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,72,notUSA,0
63,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,1
47,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,40,USA,0
40,selfEmployed,bachelors,married,professional,notInFamily,White,Female,2174,0,40,USA,0
30,private,associates,married,other,wife,White,Female,0,0,25,USA,1
27,private,hs_grad,single,blueCollar,ownChild,AsianPacIslander,Male,0,1980,40,notUSA,0
33,private,masters_doctorate,married,professional,husband,White,Male,0,0,50,USA,1
34,otherGov,hs_grad,single,blueCollar,notInFamily,Black,Male,594,0,60,USA,0
34,otherGov,hs_grad,single,other,notInFamily,White,Female,0,0,40,USA,0
23,private,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
42,otherGov,hs_grad,married,other,wife,White,Female,0,0,40,USA,0
29,private,bachelors,single,professional,notInFamily,White,Male,0,0,40,USA,0
45,private,hs_grad,married,other,notInFamily,White,Female,0,0,28,USA,0
24,fedGov,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
44,private,hs_grad,married,professional,husband,White,Male,0,0,40,USA,1
27,private,dropout,single,blueCollar,otherRelative,White,Male,0,0,40,notUSA,0
20,private,hs_grad,single,sales,notInFamily,White,Male,0,0,35,USA,0
44,private,hs_grad,married,whiteCollar,unmarried,Black,Female,0,0,40,USA,0
51,private,hs_grad,married,blueCollar,husband,AmerIndianEskimo,Male,0,0,40,USA,0
20,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
19,private,hs_grad,single,blueCollar,ownChild,Black,Female,0,0,40,USA,0
45,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,55,USA,1
60,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
44,selfEmployed,hs_grad,married,sales,wife,White,Female,0,0,40,USA,1
40,private,associates,married,blueCollar,husband,AsianPacIslander,Male,0,0,40,USA,1
30,private,hs_grad,married,whiteCollar,wife,White,Female,0,0,40,USA,0
38,private,hs_grad,married,blueCollar,husband,Black,Male,0,0,50,USA,0
23,private,hs_grad,married,blueCollar,husband,White,Male,0,0,60,USA,0
44,private,associates,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
54,otherGov,hs_grad,married,blueCollar,husband,Black,Male,0,0,40,USA,0
32,private,bachelors,married,professional,husband,White,Male,0,0,50,USA,0
50,private,dropout,married,blueCollar,unmarried,White,Male,0,0,40,USA,0
24,private,bachelors,single,other,notInFamily,White,Female,0,0,20,USA,0
37,private,hs_grad,married,other,wife,White,Female,0,0,60,USA,0
52,private,hs_grad,married,blueCollar,unmarried,White,Male,0,0,40,USA,0
38,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
49,private,masters_doctorate,married,whiteCollar,husband,White,Male,0,1977,45,USA,1
30,private,bachelors,married,other,wife,White,Female,0,0,16,USA,1
60,private,hs_grad,single,professional,unmarried,White,Male,0,0,40,USA,1
35,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
30,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,60,USA,0
67,private,associates,married,other,notInFamily,White,Female,0,0,24,USA,0
46,private,bachelors,single,blueCollar,notInFamily,White,Female,0,0,40,USA,0
17,private,dropout,single,other,notInFamily,White,Male,0,0,6,USA,0
22,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,30,USA,0
27,private,dropout,single,other,notInFamily,White,Male,0,0,40,USA,0
23,private,hs_grad,single,other,unmarried,White,Female,0,0,35,USA,0
33,private,associates,married,blueCollar,husband,White,Male,0,0,45,notUSA,0
43,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,20,USA,0
28,otherGov,bachelors,single,professional,notInFamily,White,Male,0,0,20,USA,0
41,private,hs_grad,married,blueCollar,unmarried,White,Female,0,0,40,USA,0
25,private,hs_grad,married,other,ownChild,Black,Female,0,0,20,USA,0
59,otherGov,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,0
45,otherGov,bachelors,married,professional,unmarried,White,Female,0,0,40,USA,0
38,private,bachelors,married,sales,husband,White,Male,15024,0,60,USA,1
40,private,hs_grad,single,other,notInFamily,White,Female,0,0,35,USA,0
46,fedGov,hs_grad,married,other,notInFamily,White,Male,0,0,40,USA,0
35,private,associates,single,whiteCollar,notInFamily,White,Female,0,0,60,USA,0
34,private,hs_grad,married,professional,unmarried,White,Female,0,0,25,USA,0
33,private,bachelors,single,blueCollar,ownChild,White,Male,0,0,20,USA,0
41,private,hs_grad,married,other,unmarried,White,Female,0,0,36,USA,0
20,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
23,private,dropout,single,other,ownChild,White,Male,0,0,40,notUSA,0
26,private,hs_grad,single,professional,notInFamily,White,Female,0,0,35,USA,0
23,otherGov,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,notUSA,0
62,otherGov,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
52,private,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
58,private,hs_grad,married,other,unmarried,White,Female,0,0,42,notUSA,0
25,private,bachelors,single,sales,notInFamily,White,Female,0,0,40,USA,0
24,private,bachelors,single,whiteCollar,notInFamily,Black,Male,0,0,40,USA,0
19,private,hs_grad,single,other,ownChild,White,Male,0,0,8,USA,0
43,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,0
47,otherGov,hs_grad,married,other,unmarried,Black,Female,0,0,40,USA,0
39,private,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
49,private,associates,married,blueCollar,unmarried,White,Male,0,1380,42,USA,0
32,private,associates,single,blueCollar,notInFamily,White,Male,0,0,45,USA,0
34,private,hs_grad,married,professional,husband,White,Male,0,0,50,USA,1
28,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,45,USA,0
25,private,hs_grad,single,other,notInFamily,AmerIndianEskimo,Female,0,0,20,USA,0
34,private,bachelors,married,professional,husband,White,Male,0,0,50,USA,1
38,selfEmployed,bachelors,married,whiteCollar,husband,White,Male,15024,0,80,USA,1
50,private,hs_grad,married,whiteCollar,husband,White,Male,7688,0,50,USA,1
24,otherGov,hs_grad,married,blueCollar,notInFamily,Black,Male,0,0,50,USA,0
37,otherGov,hs_grad,married,other,husband,White,Male,0,0,45,USA,1
44,private,hs_grad,married,blueCollar,unmarried,White,Male,0,0,58,USA,1
28,private,hs_grad,married,sales,wife,White,Female,0,0,40,USA,0
42,private,bachelors,married,whiteCollar,husband,White,Male,0,0,40,USA,1
74,private,hs_grad,married,other,notInFamily,White,Female,0,0,9,USA,0
38,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
44,selfEmployed,masters_doctorate,married,professional,husband,White,Male,0,0,40,USA,0
44,private,dropout,married,blueCollar,unmarried,Other,Female,0,0,46,notUSA,0
26,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
36,private,hs_grad,married,other,husband,Black,Male,0,0,40,USA,0
41,private,associates,married,whiteCollar,wife,White,Female,0,0,50,USA,1
67,private,prof_school,married,professional,husband,White,Male,20051,0,48,USA,1
39,otherGov,dropout,married,other,husband,White,Male,0,0,50,USA,0
57,private,dropout,married,other,notInFamily,Black,Female,0,0,30,USA,0
29,private,associates,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
31,selfEmployed,bachelors,single,blueCollar,notInFamily,White,Female,0,0,45,USA,0
44,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
29,private,masters_doctorate,single,professional,ownChild,White,Male,0,0,40,USA,0
30,private,hs_grad,single,blueCollar,unmarried,White,Female,0,0,40,USA,0
27,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
27,private,hs_grad,married,sales,husband,White,Male,0,0,50,USA,0
32,private,hs_grad,single,blueCollar,notInFamily,White,Female,0,0,45,USA,0
58,private,dropout,married,other,wife,White,Female,0,0,8,USA,0
35,otherGov,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
21,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,36,USA,0
28,private,hs_grad,single,blueCollar,unmarried,White,Male,0,0,40,USA,0
46,selfEmployed,hs_grad,married,whiteCollar,notInFamily,White,Male,0,0,50,USA,0
36,selfEmployed,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
72,private,dropout,married,other,unmarried,White,Female,0,0,40,USA,0
35,private,hs_grad,married,blueCollar,wife,Black,Female,0,0,40,USA,0
33,fedGov,associates,married,blueCollar,unmarried,Black,Female,0,0,40,USA,1
69,private,dropout,single,blueCollar,notInFamily,White,Female,0,0,40,USA,0
35,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
34,private,hs_grad,married,other,wife,White,Female,0,0,32,USA,0
30,private,dropout,married,other,husband,White,Male,0,0,40,notUSA,0
28,private,bachelors,single,blueCollar,notInFamily,White,Male,0,0,55,USA,0
54,private,bachelors,married,sales,husband,White,Male,0,0,35,USA,1
47,private,hs_grad,married,professional,husband,White,Male,0,0,50,USA,1
24,private,hs_grad,single,blueCollar,unmarried,Black,Female,0,0,40,USA,0
52,selfEmployed,bachelors,married,professional,husband,White,Male,0,0,60,USA,1
20,private,hs_grad,single,blueCollar,ownChild,AmerIndianEskimo,Male,0,0,48,USA,0
43,selfEmployed,masters_doctorate,married,whiteCollar,husband,White,Male,5013,0,45,USA,0
45,private,dropout,married,other,unmarried,White,Female,0,0,40,notUSA,0
29,selfEmployed,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,35,USA,0
47,private,masters_doctorate,married,whiteCollar,unmarried,White,Male,0,0,42,USA,0
24,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
51,private,hs_grad,married,professional,husband,White,Male,0,0,40,USA,0
17,private,dropout,single,sales,ownChild,White,Male,0,0,12,USA,0
37,private,associates,married,blueCollar,husband,White,Male,0,1977,40,USA,1
27,private,masters_doctorate,single,professional,notInFamily,White,Female,0,0,70,USA,0
29,private,bachelors,married,whiteCollar,wife,White,Male,0,0,40,USA,1
36,selfEmployed,associates,married,sales,unmarried,White,Female,0,0,35,USA,0
58,otherGov,bachelors,single,professional,notInFamily,White,Female,0,0,40,USA,0
26,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,0
57,private,hs_grad,married,sales,husband,White,Male,0,0,40,USA,1
59,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
27,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
31,selfEmployed,bachelors,single,other,notInFamily,White,Male,0,0,40,USA,0
21,private,hs_grad,single,sales,ownChild,White,Female,0,0,24,USA,0
29,private,hs_grad,single,other,notInFamily,White,Male,0,0,60,USA,0
18,private,dropout,single,other,ownChild,White,Male,0,0,40,USA,0
52,private,dropout,married,blueCollar,husband,White,Male,0,1887,47,USA,1
57,selfEmployed,bachelors,married,professional,notInFamily,White,Male,0,0,80,USA,0
60,private,dropout,single,blueCollar,notInFamily,White,Male,0,0,48,USA,1
31,private,bachelors,married,professional,husband,White,Male,7688,0,40,notUSA,1
23,private,bachelors,single,other,ownChild,White,Female,0,0,40,USA,0
27,private,hs_grad,single,sales,ownChild,White,Male,0,0,40,USA,0
42,selfEmployed,prof_school,married,professional,husband,White,Male,0,1902,50,USA,1
25,private,hs_grad,single,other,notInFamily,White,Male,2174,0,40,USA,0
49,private,bachelors,single,professional,notInFamily,White,Female,0,0,45,USA,0
32,private,bachelors,single,other,notInFamily,White,Male,0,0,40,USA,0
19,private,hs_grad,single,other,ownChild,White,Male,0,0,28,USA,0
60,private,dropout,married,other,notInFamily,White,Female,0,0,40,USA,0
42,otherGov,dropout,married,other,husband,White,Male,0,0,40,USA,0
35,selfEmployed,associates,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
48,private,hs_grad,single,other,unmarried,Black,Female,0,0,37,USA,0
51,private,masters_doctorate,married,blueCollar,husband,White,Male,0,0,40,USA,1
29,private,hs_grad,single,blueCollar,notInFamily,AmerIndianEskimo,Male,0,0,40,USA,0
36,otherGov,hs_grad,married,whiteCollar,notInFamily,Black,Male,0,0,40,USA,0
17,private,dropout,single,other,ownChild,White,Female,0,0,21,USA,0
52,private,masters_doctorate,married,professional,notInFamily,White,Female,6849,0,60,USA,0
24,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
24,private,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
26,otherGov,bachelors,single,professional,ownChild,White,Male,1055,0,40,USA,0
27,private,bachelors,single,other,ownChild,White,Female,0,0,20,USA,0
39,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,60,USA,0
30,private,hs_grad,married,blueCollar,husband,Black,Male,0,0,45,USA,0
50,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,0,0,32,USA,0
52,selfEmployed,bachelors,married,sales,husband,White,Male,0,0,55,USA,0
46,private,prof_school,married,professional,husband,White,Male,15024,0,45,USA,1
23,private,bachelors,single,sales,ownChild,White,Female,0,0,20,USA,0
45,private,dropout,married,other,notInFamily,Black,Female,0,0,20,USA,0
65,private,dropout,married,other,unmarried,Black,Female,0,0,24,USA,0
29,private,associates,married,blueCollar,husband,White,Male,0,0,55,USA,0
47,private,dropout,married,blueCollar,unmarried,White,Male,0,0,40,notUSA,0
30,private,hs_grad,single,blueCollar,ownChild,Black,Male,0,0,60,USA,0
34,private,hs_grad,married,sales,husband,White,Male,0,0,45,USA,1
38,selfEmployed,hs_grad,married,sales,husband,White,Male,0,0,64,USA,0
33,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,1
49,private,bachelors,married,sales,husband,White,Male,0,0,26,USA,1
47,selfEmployed,hs_grad,single,other,unmarried,Black,Female,0,0,40,USA,0
49,otherGov,dropout,married,other,unmarried,Black,Female,0,0,40,USA,0
43,private,hs_grad,married,blueCollar,husband,White,Male,15024,0,60,USA,1
30,private,bachelors,married,other,wife,Black,Female,0,0,40,USA,1
58,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,60,USA,0
19,private,hs_grad,single,other,ownChild,White,Female,0,0,14,USA,0
21,private,bachelors,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
33,private,bachelors,married,whiteCollar,husband,White,Male,15024,0,60,USA,1
47,selfEmployed,dropout,married,blueCollar,husband,White,Male,0,0,50,notUSA,0
52,selfEmployed,masters_doctorate,married,professional,husband,White,Male,0,0,60,USA,1
26,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,55,USA,0
60,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
21,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
36,private,hs_grad,married,sales,husband,White,Male,5178,0,50,USA,1
31,private,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,0
50,selfEmployed,masters_doctorate,married,professional,notInFamily,White,Male,0,0,40,USA,1
31,otherGov,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
71,private,hs_grad,married,blueCollar,husband,White,Male,0,0,15,USA,0
30,otherGov,bachelors,married,other,husband,White,Male,0,0,40,USA,1
20,private,hs_grad,single,other,ownChild,White,Male,0,0,20,USA,0
24,private,hs_grad,single,whiteCollar,otherRelative,White,Male,4101,0,50,USA,0
35,private,masters_doctorate,married,professional,husband,AsianPacIslander,Male,0,0,40,notUSA,1
38,otherGov,hs_grad,married,whiteCollar,notInFamily,White,Female,0,0,45,USA,0
27,private,hs_grad,single,blueCollar,ownChild,White,Female,0,0,32,USA,0
29,otherGov,hs_grad,single,other,unmarried,AsianPacIslander,Female,0,0,40,notUSA,0
34,private,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,0
44,private,dropout,married,blueCollar,husband,White,Male,0,0,35,USA,0
43,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
44,selfEmployed,dropout,married,blueCollar,husband,Black,Male,0,0,40,USA,1
35,private,masters_doctorate,single,sales,notInFamily,White,Male,0,0,60,USA,0
27,private,hs_grad,single,professional,notInFamily,White,Male,0,0,40,USA,0
43,otherGov,masters_doctorate,single,professional,notInFamily,White,Male,0,0,38,USA,0
20,private,hs_grad,single,sales,notInFamily,White,Female,0,0,25,USA,0
